zinc,boron,phosphorus,potassium,sulphur,Nitrogen,Temperature,yield_label
-4.984011640724623,-6.392182338814465,56.25095883213577,151.2439717312508,18.11412782614483,43.27644725179765,18.267161324650807,poor
-4.980978605663112,9.068551057763372,80.36509599179524,131.29651010692578,18.219618831253207,72.19986451101292,43.30514926678917,poor
-4.974065697568799,-5.16227816099567,80.85525386038069,132.8349311119107,18.15278135777468,39.492636685926996,51.13002062606515,poor
-4.967354111744228,-4.333977811013882,81.54623705501064,131.38177270609506,15.127984859278962,37.71720232490239,53.667638569335374,poor
-4.966512391001018,-3.5085633043986713,72.83964407085797,127.91455512380237,11.40885809706751,115.76724993692648,41.29337816909806,poor
-4.862193602846291,1.1869459928464394,57.03041497093652,130.28108314428576,5.380411203081371,54.63072762686848,16.744060719124892,poor
-4.8599683580414235,-5.902178914494241,80.75619179079226,145.4762722816501,24.61016789277477,33.83564247193481,33.48409827460069,poor
-4.855913234574485,-2.279266710662392,69.62688516069734,123.47462116221928,16.508528581404924,105.74562912258116,40.24333519024644,poor
-4.854485852574786,6.308340403189231,64.7526387762166,135.13641427451822,17.28677304860299,91.50384246795304,54.44636293525589,poor
-4.8459116377610885,-8.306381752561325,79.35539622925451,132.21505231265306,17.477160848380144,49.85315061869579,52.694270458747326,poor
-4.776538313162586,5.463542103205626,61.72248050975081,141.7001913665888,15.166803176779972,60.88560183888595,50.589283498812215,poor
-4.773489392566018,6.972352551338499,64.80923742789622,140.49245869149377,9.178813990689267,68.31867910335214,35.845269698212604,poor
-4.772560338132794,-2.49188613544428,41.473370032804965,131.59047636659724,8.492095893710356,30.48386555929273,37.94122147335055,poor
-4.768234269361857,-8.079303164071618,50.69908369617165,136.46252793309378,3.1435316338317403,48.797302752109644,38.17573605379904,poor
-4.731280776385563,5.500159926006246,48.94535987516965,128.3338477574814,22.69787583316598,93.25372399180662,34.98118966652578,poor
-4.719848419944995,1.274124551695591,51.77637752795374,129.90158621740161,2.0117973582912922,96.56346672115458,24.10533807790753,poor
-4.688846382193196,0.854218978224333,84.17553698599936,129.0238479568605,13.051578151556223,90.10989094312295,33.90396980928985,poor
-4.630844731160598,-4.918814268441063,43.05327169663508,147.04780565681332,2.592541176769557,34.62007334618149,24.13983557577975,poor
-4.589641555769243,-1.7520999299704476,46.09689231609872,128.38695817003503,23.816841251846835,98.25814915602413,18.074747224593505,poor
-4.5752467514995585,8.243769637995545,46.95111127525479,122.29488788655165,8.300524497485254,104.59077906278311,37.00867393634856,poor
-4.528844881658658,5.634857337916822,49.44789924352583,119.68631868954421,21.367389142753964,70.31680239927769,40.65560732819541,poor
