zinc,boron,phosphorus,potassium,sulphur,Nitrogen,Temperature,yield_label
8.616335023972695,7.620755664987335,81.78473355963044,140.81723870790344,23.351596449361686,74.08176122012921,32.65241691975276,poor
6.486142280431616,0.8556865475351254,55.69797408094976,136.0343499365685,12.34126592207351,45.08876345685452,37.551394419274025,good
-3.0500633487722135,11.158807205845438,59.495178272951975,122.21810148434005,13.002436586492117,120.94003510814446,15.65060704547314,poor
13.717409659780289,1.2165611702788777,62.22148126104352,135.28253012230465,14.137695469530712,53.456171818684325,43.60151013621285,good
24.642487420855552,-3.1229346876620605,67.83629515732417,147.08894744541794,19.535947863729792,110.9062985757397,50.025609446420546,poor
17.26741131887769,1.2898496837535647,53.425025791760994,136.53195317743743,13.15612538546977,53.389281758452924,25.215391856529187,good
17.355576748141516,1.21073333762818,71.07481603045623,129.96484003725516,12.958101351987716,73.29690348622876,30.20259804349999,good
7.112325774948006,-0.45392203608789394,46.1284091727969,153.2472079939971,14.767251242692131,49.55896024124925,33.272076210338554,poor
18.072321334673177,0.9095405384887789,72.16538650166208,132.72203850150393,13.246290396520909,65.85699754361465,44.19142156754794,good
17.46277714496946,-2.0188481692677733,83.898204403614,123.06021079949335,13.514425241530422,108.19665429535766,25.48948789233514,poor
8.955209203413283,-0.9309697124915957,78.03797983910218,151.11724057213888,2.691833458181866,89.06766705213877,22.492016051160135,poor
12.577187560891513,1.7727813738241838,54.9383850635937,143.10108492244635,13.48706959407937,46.30685336265248,27.224269734465143,good
19.527478960723823,0.573253412783164,71.45228763578292,130.2953163826317,14.885150138760045,99.61616780001606,39.21628273995245,good
11.636705685605747,10.4839889244954,75.82050240669075,132.38817810195107,16.765345569391023,65.88318837073103,22.465686425914846,poor
17.42098115336996,-8.711621735228961,63.59614133280232,134.669007096639,23.29964755022148,67.36778219447463,38.95255633886221,poor
11.902176017000807,0.6175908870896577,71.4960840051406,142.77551200693907,14.980739317693281,72.65701081777205,35.10238037202668,good
17.74737873897461,0.6963633256725237,74.83481235101746,139.77319166976056,13.784821003398864,79.88042922822098,31.330724159208565,good
18.59324889910242,0.7777314134114162,60.55247695504722,141.0987258261462,12.940112975958087,83.27095462884282,39.73641762415325,good
6.7189757553770235,-3.007484850999096,45.500183752769395,129.72460948364133,18.515223059147097,75.47498719476337,41.07598823603378,poor
12.121046275891658,7.792963977749974,67.12572788404599,115.49955713924308,20.81912827441825,33.46294717914218,41.81464429465657,poor
13.776472330875107,1.2683189048201826,56.853236687010096,135.84141743874954,12.884136522797487,45.4908068903526,29.49712698202392,good
16.998189585509657,1.5708026654889085,50.67158460370613,130.6232258767356,13.067134054787662,74.80306188487171,39.99601465697698,good
14.909702189104234,0.5062708340091795,52.81179640221732,137.12237396310152,14.48764432953319,41.13357468980272,40.09064599548099,good
24.89393996206173,-8.15340189250194,52.33346409882881,120.02537286245357,16.927754526573267,107.55197422414783,38.06886245591464,poor
12.809684542906325,0.8300338286051464,59.46070426667886,135.11728876144258,13.53846209545492,111.76579177284698,29.482965825044083,good
-0.142248461281274,10.523554847885897,48.870820418993915,134.44115369545725,21.99065065542843,35.37470245986011,52.67712878385635,poor
28.47788984844857,6.060336024934177,46.45465519227065,115.98373955188822,8.172157729226434,115.048224902212,23.086950017399968,poor
7.15030336535467,1.194641378097145,70.97828696182106,130.77857577231148,13.525887311080886,101.2637637550499,34.41788207755507,good
12.540071464923013,1.0110135446360045,66.6649435481814,126.15532901737676,13.922215629712767,88.49770911452497,31.861317374243914,good
7.16170426435749,1.6561520179218676,60.460902123528896,129.33850610114504,14.029149010453864,76.5003927684767,33.41583439265918,good
15.23223683789236,1.9789308283527092,63.207683105812045,126.93347928185824,13.096934808250799,63.17745439568843,35.22126570777775,good
11.357664709141343,-4.28584728499798,71.67977304413442,144.22950463161845,15.490371413274065,50.53826596201755,28.382076663678774,poor
15.983635652981725,0.8200759042091224,59.78009407242978,126.4335969231282,13.741193161191564,66.33405343722131,26.809981415671345,good
-1.8411185358508773,9.188451759450519,62.88910142605208,137.13477052463784,17.46652839911496,78.71717076323256,21.819347745832147,poor
16.070546341444185,0.5003195071223343,52.90768748587468,142.03583210039048,14.752864613977653,99.34394263175201,33.90818618978902,good
5.902440986673383,0.9019033302080626,68.09276891046291,140.9024500989988,14.867720797589953,57.83175595932698,40.12545935401515,good
0.7966255976301522,-5.08390575262268,68.80771410315134,146.49939449571943,22.9880180120247,54.102019904411236,31.578467127871967,poor
5.462747246862138,1.2127757637015484,64.90660427034001,140.05488322620224,12.764099964172855,43.43209120942595,37.377522921251064,good
19.903365043047252,0.8083689142296648,51.911300739317426,137.3088440637895,12.481008713495346,50.835352869169014,41.46306226004801,good
15.469616354124971,0.557696630345047,57.93990465793373,144.10979261244498,12.029707310032977,73.89691663541424,29.35373790676189,good
10.350448011409744,1.1667829843306146,65.4445380105209,133.91559270803566,13.999041172203562,74.51748857297673,33.52848813550567,good
12.535141964957823,0.985086088133466,64.0098404199701,126.71502140121753,14.7357692821506,49.57531479625337,33.733597208321996,good
14.225530008736511,0.997483412505962,50.404624464467545,125.65776731949101,14.360705794279326,97.92004208529565,28.667754468935094,good
12.484277222843982,0.5679099577759292,55.55995093912387,134.9366583411479,14.845681032996485,74.83451872788035,28.256756669417737,good
18.19731347935978,11.024460726595969,46.989424965050844,116.71285227355482,10.656729798436155,116.97221477383209,39.71610357043616,poor
20.427441580130747,10.763135544427193,61.973296723716444,119.28810056756097,2.1810835111204114,71.55277971501174,17.90729976361016,poor
25.701144972997145,-2.8951328105180476,68.26973376206107,145.97212274114332,11.359085679011143,94.15197073003571,30.65186922367175,poor
9.35640247517812,0.5849179652861933,62.95186390437417,134.1594827781496,14.441777021309129,75.56538578681601,43.6445849591546,good
1.7313389339387948,9.876992060149579,42.8891126552739,137.73760276369538,13.711571854311934,78.94602345299373,33.52437146505961,poor
26.504334287858125,7.736475598173573,84.80746549265479,147.86917262418086,16.009196122080432,84.54810136485632,43.260660142179816,poor
16.087941050666988,0.6687295760553587,61.48200786372021,144.22518539334214,13.860712203065052,79.5574002877027,25.581419995505104,good
8.021589126366447,-1.5591145905148398,46.84734488281547,127.01195318893896,24.933194015316165,110.5919566415554,18.890251386085755,poor
7.834342478399607,1.3754191386454955,67.16930923354273,130.54701052070166,13.849471700942555,107.91930697662318,37.066189975596444,good
1.41912660758,-7.097979697118905,71.15359909406996,145.29609758086085,2.884785158249557,99.70698115767632,21.130137394981,poor
8.095945026800184,1.1983360914740036,55.40270239036806,142.15143060779107,14.257958073483614,90.42901578032036,33.243016866789674,good
28.64522571140568,-6.960838034724304,81.57998711752906,138.07278684752708,8.762374033022827,45.36176997951708,32.14788000399297,poor
15.401339474973284,1.5767153335581663,54.96697334098852,125.65128977583134,14.451412849480741,50.0605628127428,38.742282100654485,good
13.249908303648992,1.2490671916664569,54.13737205420866,139.076269755183,14.580321591230913,43.10540579709683,28.642165638455513,good
3.792393545628272,-3.241318980001682,70.4397985488886,116.05471474443948,3.0401147421610686,55.26691929133898,31.626515794041453,poor
14.128127262806391,1.906013293793358,60.826981457805424,130.03609869079864,14.164061581342372,97.24744468191233,28.874098899579835,good
10.840377654129012,1.9062966694474377,59.565146037763284,143.9850863845813,12.42703845746325,59.959391423798365,30.78048858703076,good
11.536193765071069,1.0869774432079553,51.675702027103895,140.4973124912538,14.034296600744522,44.56971244767912,39.45868710675793,good
17.066357231116402,1.6230902709797563,54.048130436896756,125.95269930678933,12.376939456524857,41.924355060776016,35.790927032146264,good
13.404384877464823,1.7333959918000288,54.08019789447143,131.91977252477815,14.370862430303443,84.37893610335459,41.034450232742316,good
11.538394026356709,1.585401987423836,69.3104043334413,140.9908343264927,14.042336576917462,61.59185654743083,41.78743082202999,good
15.85869788666812,1.2254020394447802,63.050497353222994,126.20606131023266,13.712525400284836,78.8884738565458,37.19162345799107,good
9.27972648450493,1.834809039823014,60.14013591728934,130.6506966954137,14.628371698618711,58.79944402567763,29.021703999063313,good
17.312862984480766,1.2251503504797023,68.36131878425205,140.223399956306,14.529877582015123,92.47127453408922,29.098798396676507,good
4.612671837743084,2.4714720310418254,57.94355021098941,147.172575683204,13.56832226498091,110.88316016605029,28.747133614376782,poor
15.624330683251735,1.9049798825557172,69.3375205662521,132.23531712907695,14.131793179624783,70.19523156288284,43.96165283641805,good
27.268279596341962,-7.753898049429109,47.5849197787677,118.04331837043134,2.14916452549959,50.299535555344974,24.50688955013696,poor
3.734642579735837,6.936484078154088,72.59626510125092,115.32074663796077,13.07185785744209,48.092320982163,34.70471747165978,poor
-4.102166108195324,-2.7052212396974076,82.2864653979502,145.9285304489408,20.371640121489172,86.59319697837118,31.72937651654381,poor
14.663849162016405,4.134127797596905,65.50381988285481,147.55835344931785,13.10763066463531,67.6402546161561,47.09198544072982,poor
7.187136337178741,1.5222409540035573,61.88040448662696,138.51263588318298,12.492989198691877,41.76061799011237,43.40531725820361,good
16.601416243655436,1.7318491331341526,69.72591888846844,131.26355533070313,12.040122238707434,96.87735632876566,41.415819132416416,good
0.7583883849983666,2.157017773390834,81.4942737270043,123.63649358713195,10.51360302115883,77.49017348748099,16.712515896579202,poor
17.00670482595367,7.444684686949593,52.18452566949664,133.4135971629899,8.490933922284352,78.94495637095486,17.54479852523762,poor
18.0221056736839,-7.276104718978077,59.32118204705973,143.18585302896318,22.000289823661422,59.229127586752924,48.04843946766722,poor
21.558688734764605,2.2523869372523606,47.360328142377185,133.45458437024897,24.54235366655679,113.42829149311517,50.001932823172396,poor
10.386023566832204,8.477407318277628,67.2564181277435,131.22267382662613,6.696224048308383,58.49550343978511,15.20797458910156,poor
1.5918651756165767,-5.719641797348466,73.73735015331502,139.3073845515027,5.9945679502422475,70.55147709724096,16.93364661958082,poor
5.983954681105981,0.6819721026487978,61.5448010783109,144.77601104246466,12.022738668022416,53.16403037936039,29.69401099543566,good
12.63745627842152,10.180724033402495,73.05460525286276,150.6745173332176,21.88677382070411,31.55200640962496,39.63853179835752,poor
12.28767874236777,2.826459840737648,82.17699986245714,138.2894050852507,13.104014351203368,103.90620156141118,17.796073140505968,poor
18.44689248851671,0.7909637682995917,72.28608937553736,129.54125055900533,13.144463390349792,57.977847836542864,36.645455433240556,good
14.674613891438721,-0.3582516951721768,41.5296616673024,117.10799503421374,10.041614677411468,55.26334267402852,39.84874923365666,poor
13.87957523209842,1.8734213974083516,60.166817029053796,134.64621084671663,12.032503340906086,94.12409290735752,43.09645151743766,good
25.054335622650196,10.767427706099983,42.344928364750125,141.93013623478103,11.01099816247503,39.3877706219843,33.53992376084696,poor
14.955395248812973,-3.735899466592455,50.18849202186438,137.58073067184193,13.307154002402305,47.04821422262333,36.02446698009939,poor
6.298666258735926,0.7800000758414879,74.01571134539448,129.57856541934447,14.435354477545413,57.48853708132813,41.80837642047335,good
13.84370969197722,0.6750054299523721,59.30529586747193,141.88924749459395,12.333166198662202,62.60781370823139,38.062495420032604,good
20.063776103533073,11.940869307700964,47.46491813703328,128.18317540811023,11.694053259006902,115.0273043345635,32.000448144776364,poor
5.708319818923649,1.5924593384969719,62.51940371671975,126.9420091343147,14.233400173011017,100.95341772400684,42.42686742953407,good
1.214375989569624,0.10732280691584783,54.28617369232086,124.545595016416,12.43389259241692,112.54926251480182,26.048850117357407,poor
17.314626351297882,1.7388040103942928,60.787860493874724,125.23848150962101,14.6890012834437,50.225078730091816,26.512267058868158,good
17.132708582320088,6.831572353825088,69.14979425204693,140.67425371275024,2.40136499636782,91.83321263416188,21.61889198782148,poor
-1.8661880032036726,-7.87725501560635,50.58824543758255,121.87744496957642,16.886194622792992,46.73842843805656,37.07901731909594,poor
18.438170860132377,1.81565842869457,59.81986290942312,142.55353384438123,13.895963851710881,58.274842443163664,34.55001039144699,good
20.330575351659377,-8.855378208721834,80.32116766488858,120.70694670519187,15.860226654565256,50.10719963538271,30.05919360536177,poor
11.741733489670324,-6.213071959538379,64.59033341075073,144.61894883366023,2.9222500495250423,44.143247175396795,25.00317379208285,poor
5.107816853337718,1.271048487306563,54.537517287192756,131.71858334244402,13.040937978368138,91.08978324254156,33.0621573380353,good
12.78938308764464,1.7771148894373465,61.950784700687365,144.19527967350115,13.129551748084264,82.87956826352658,31.244131883263098,good
-4.02265056771477,8.664410026814767,73.08110547511555,121.1566302251392,5.182508145780046,58.21915146163471,45.32176243200269,poor
15.036154271265184,1.6758269188960362,66.11416724735811,131.14256569990775,12.720936919452688,53.72270629641262,31.45604935592919,good
8.493473771280328,0.9675672469760198,56.99375147932328,132.50533027618008,12.250630609795692,79.27362001908853,44.76926116261606,good
6.606993711784925,3.37889814279829,45.90177846704529,131.07098201194285,9.072507038439454,100.659127525196,26.16208669600941,poor
12.504395055088134,1.4286608985913594,54.0965046448182,125.42447168644149,13.807179204007248,70.18425154617078,26.675862905243537,good
8.334157898615983,0.9792886346502154,54.1947747990006,131.3657661204608,12.202343179048672,108.00451001547616,27.86010600816064,good
2.4159869587627645,10.224258824951999,72.62681413731812,126.19364493753586,13.797021741359728,110.76692067610334,50.661523825318866,poor
0.40414234121143267,11.02472772534814,42.85978283835596,123.99573915208421,8.086822295247481,100.15878332084183,28.266257718301762,poor
17.622844062628104,1.6306432237738586,63.13475474073035,127.64695220218805,12.743693773496648,72.2658911650136,32.58247757852849,good
-2.2924554066403626,6.7429831710923125,47.88430658839137,146.03800767265813,19.056822338317104,51.01231958715387,48.545052070829556,poor
15.564491030353764,7.364888682924132,58.48199480200485,126.99520108401322,2.0379237153452965,79.33683398061964,46.191679477248414,poor
6.896830487691849,1.2211207579413499,51.05207922939436,140.61152473985777,14.973221759539776,42.056987702986866,26.383840532702884,good
9.877875807647063,6.703918723997006,42.29251065467339,116.65850830419456,5.836631291246495,57.129981338813224,47.020025180326876,poor
8.672217261375831,0.9901918650876684,54.1265318865962,134.24866939592286,14.546511162083963,85.14195878920256,32.590863950169506,good
19.787029335392326,1.5090805599560544,60.80015571189946,142.0696506515448,13.437368019724605,68.9817478887911,26.941280893818234,good
8.394759467758773,0.9150689790965796,59.39706349382097,141.2769405671986,13.876282142349151,87.58601977729322,38.47475869530254,good
-2.302676341048691,-9.499193946272523,59.300092161846536,135.63464121854486,16.026534855862987,112.00296962148079,24.92377101700454,poor
14.509214942993097,-6.080760146339366,70.72893936041618,151.30004201326722,4.397946577587529,36.85229368859278,45.55872353297757,poor
5.074295246972542,0.612930164569638,63.16859895504558,137.228778086952,12.948516758850998,57.17935461559348,31.627244204341316,good
19.804849810232053,1.4686022392028788,65.05407221813684,140.65698162824626,12.010767555526623,103.89056241758524,36.615167164963324,good
2.5098388659448183,-6.435861778723348,72.05312292986471,148.767499498704,12.952431941070934,55.00450605334167,43.385111842274824,poor
17.68289156828847,1.8810414766692785,55.37371217459029,127.0702961478334,12.535519008091635,54.26511469748503,34.14281071264891,good
-3.884584918561949,-1.3833319194945854,74.67837646303208,116.35465233239603,18.519779499624853,117.63664329074756,18.785471539833214,poor
1.1701882053720194,-8.637569387206636,74.3343079911796,129.64568892176905,11.036004432583628,91.70020529878852,28.942573397391584,poor
12.911057205852238,0.941913515752751,70.33649143830262,141.47878880148983,13.716996345065773,49.32367747190997,29.300020020583112,good
13.854113573479305,1.387052267696947,60.626547174919594,142.7033497819239,14.368314213462414,69.80403602536474,40.102938032850986,good
13.623930184639164,1.0130022285562743,67.42095190194911,126.07915312843463,12.235272294862948,101.0888163229917,31.813419707363632,good
16.264632315031896,-5.154714710481192,41.98777170536181,145.44164817115535,15.50906890809633,102.25326302074643,26.660839633722034,poor
19.702496935442916,1.4463443360065853,74.50690698982507,134.136968689276,12.488116849351618,58.3231657165351,31.483492447705625,good
1.6727806412113289,-3.7470686517608014,64.51468444404334,146.62270139683304,12.351615327192274,117.43971400628928,54.79520290495739,poor
0.5421371689864438,-2.4045151794066717,66.79373250159122,133.79566687742553,19.492585173256522,114.35977319130855,38.328845107781625,poor
15.394170245244037,0.7302839013159438,51.43677157950485,129.71333153827467,13.271743377535344,71.84726024641779,36.002479628284064,good
18.302501708210677,1.949216761510141,62.040677960969674,127.96059597715224,12.92406568471608,85.44494785061428,36.257793021648055,good
10.5133959055937,1.406467107560144,62.32026790642534,125.08080132051953,12.757254465763095,95.52967321291547,30.98018504795546,good
2.3733872448747997,-8.888343545690516,43.212356715406955,151.7754231896727,14.072536476712878,65.66524775505142,28.21624821208256,poor
14.258530904864388,1.7705293584964632,50.866547548844224,127.64188136815076,14.558757808558445,110.08934051726625,25.496866433288638,good
24.801365516116913,-3.3322052192292304,42.69148345652376,116.74182315937058,24.008495007122967,69.15917592985413,36.659997951886375,poor
5.330438866046805,-0.5270383072359248,66.90349672600595,134.4736728156946,5.863542053996872,67.96977515301722,23.0092023225842,poor
5.081584614791576,1.3564930383593057,55.046394842668256,128.6243404546069,13.473152924110016,110.24585794163002,33.55036950101505,good
-1.8505719864047525,-6.437155197163341,67.84003142568793,151.41589633498174,3.172494172852092,44.482741742751735,46.66940908364792,poor
-2.6254371447487577,-4.526113059879668,57.089157657520126,137.28052890407116,14.560945034244922,116.67080133666737,30.715769743995782,poor
23.906062067739015,6.576406599894192,44.258862975150436,148.50817956714144,23.573652271458446,88.68927455725361,19.532620503870717,poor
16.878191813873023,0.9605007701924351,71.78320972155122,126.0346562225281,12.175433407717529,101.26789220436144,30.419831617790976,good
7.368429587667437,-2.30274996533206,66.60986050699302,134.39543887548402,6.263022117516155,44.0174033464359,32.81915198820815,poor
13.675140707047863,9.273933135467633,61.53749828802776,133.38900707610475,11.358620234784052,107.79565653898453,41.91401451167736,poor
11.896871953412052,-0.6007060269088935,69.82312949908048,127.62044752706944,12.352056163381304,42.90089496045514,40.8755287468491,poor
19.46513969983001,0.756562365575002,52.64732564803606,141.31118266342298,13.24106728588174,91.77568274824422,30.932864505815253,good
23.169329943195535,-3.6217602681255165,75.75008548847627,151.20666196714865,8.097584830446575,50.30636155348202,30.890583764074528,poor
26.487502042165506,6.508538230784556,84.74875619056037,141.11525847948707,8.123418481729644,35.435373263083605,26.194850906248526,poor
5.581390541003156,1.7527203031032097,64.98511050806509,126.08922399905336,14.889979671529451,88.98069587258476,31.99776545803794,good
16.491806474742862,5.518854690944417,83.71242840316549,149.39016199459292,9.221156426959904,60.228464824591754,49.11986726596582,poor
8.93863341934288,1.6985331646824673,65.82066212278502,143.48203560475977,12.486811724916306,75.38264835568006,40.30959399739958,good
2.3020198774561385,-0.8279798066587585,59.12949080451003,142.44750052639307,3.2478765004943755,112.57335297251953,22.016974071099735,poor
12.960144544201917,0.813693748687532,74.64942087284953,126.99163339153536,13.059141390705118,94.94034393189277,33.90851255025424,good
7.517646199729123,6.618796062912683,41.00675897073967,151.24535157437407,22.83986618846356,101.55679933853546,49.89437067007704,poor
15.272812141880003,-1.0217661267998341,83.27599516429412,120.19749991187821,21.31049678156363,104.60832558762445,33.25052082655795,poor
5.025446958764348,8.12161747706584,78.4619722547811,126.80091468522838,19.922281186538513,42.19390184124969,25.82607147561894,poor
1.6326375618641382,-3.660830485179413,58.96034876498702,125.86782253742625,8.608236454455852,119.20545254531686,22.039821397400843,poor
-1.4692784520393398,1.613303816441304,60.23607930577731,144.59270950238255,6.9234255323785785,105.14494437229945,27.92544742035952,poor
15.292846224830049,1.0937645857335618,63.014880056898,128.23646869461874,12.609285311040939,59.28242289624848,30.057847704458172,good
17.3330316630245,0.7328478209557756,51.240057437778866,132.34314283793418,12.207186740789304,66.23343613121055,41.94586940482709,good
14.850849795291023,9.011458311664043,79.40901206631315,139.18191459948105,18.88909103483079,36.68730725845522,41.140083982737394,poor
16.471508921294276,1.1276195255864783,55.35151718601974,131.49711992385357,14.968140602116346,82.24790490716427,33.57332769790837,good
16.960069973393296,0.9525382144757979,53.05990716250824,135.39209078835415,12.266578922653041,84.72768160478893,44.02865780422728,good
2.6043113343648354,3.9273842383382576,64.16939182437812,118.03588758016477,17.65399034487691,107.48787902631605,42.35534200786513,poor
7.821783027354826,9.846658056443086,72.76152714703804,154.35740656530368,17.53748121124415,58.93872441740004,37.96944125322323,poor
19.266414835777333,1.8683580787596576,72.7207510622479,136.02483747033227,12.075672564722112,94.45440913480599,32.83568910620045,good
-1.3483496237971742,4.08463145744483,78.25789110486113,148.44557365163845,2.6861922977312283,89.56674812782973,36.03436707260849,poor
10.964413012379506,-3.022644852941035,50.088246128705634,129.67911215231118,7.913516084915777,32.60451039220107,31.159215693127024,poor
26.325136995466234,-0.9452073883206289,54.85232010813313,147.25878409447347,2.260145059303895,84.55350852843192,20.878961486863254,poor
13.354900798871638,1.8029901413480185,52.10533639487211,128.3921453334178,13.914880031062722,62.72793122258356,25.187830462842776,good
6.4911750189379696,2.139231386094014,70.23807318410243,145.40556656411485,16.83349010636073,48.621820004623615,27.578379263523317,poor
6.075109071315738,0.7895413531061084,72.88167647395822,125.6485962478245,14.349240417774519,76.03007216010667,34.385322325062134,good
14.91882571219056,-9.036003849644251,41.967982028819,144.25046257445567,16.687594475990597,107.93093554790659,17.475588081723394,poor
11.26206799022286,10.322791570625355,63.274236454218155,145.67628609943174,10.149525794808358,49.51839476051174,29.89589312616524,poor
8.097354223661096,0.7522348602471887,56.06529844921025,138.22351693191672,14.303091772675453,72.98538092822847,37.15111874585743,good
